TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o,Prediction_TimeSeriesTransformer
01/31/2019 20:30:00,1.2042870040474292,0.0,0.8756758960543167,-0.41481149727147126,0.20834170003091393,0.550873735902168,0.9670953913960987,0.6665326042822024,0.5859853624829925,0.7014909518830734,0.697894657716027,0.8814900380327066,-0.3472067705051071,1,1.0
01/31/2019 20:40:00,1.2042870040474292,0.0,0.8756758960543167,-0.4269614835143179,0.05503416880524729,0.550873735902168,0.9940350832800448,0.7320347796784816,0.5678281966565604,0.7067020395639136,0.7045472207514619,0.8814900380327066,-0.35862108325821695,1,1.0
01/31/2019 20:50:00,1.2042870040474292,0.0,0.8908399127528593,-0.4172411837687699,0.17707586387436308,0.550873735902168,1.0234263916168744,0.7320347796784816,0.5678281966565604,0.689175206289579,0.6874388756982294,0.8814900380327066,-0.3494885537699579,1,1.0
01/31/2019 21:00:00,1.1955551292028068,0.0,0.8756758960543167,-0.44640247144450407,-0.30330858914004694,0.550873735902168,1.012405192708878,0.7320347796784816,0.5678281966565604,0.6702278671693724,0.6655768183849532,0.8622568643983457,-0.37690544972314954,1,1.0
01/31/2019 21:10:00,1.2042870040474292,0.0,0.8908399127528593,-0.41481149727147126,0.1483752705363439,0.550873735902168,0.9670953913960987,0.7320347796784816,0.5678281966565604,0.692017317801026,0.6874388756982294,0.8814900380327066,-0.3472067705051071,1,1.0
01/31/2019 21:20:00,1.2042870040474292,0.0,0.8908399127528593,-0.4172411837687699,0.04700248211374499,0.550873735902168,1.0026085179542812,0.7320347796784816,0.5678281966565604,0.692017317801026,0.6883894045722413,0.9007252355725317,-0.3494885537699579,1,1.0
01/31/2019 21:30:00,1.2130188662035433,0.0,0.8908399127528593,-0.41359607136418886,-0.87706855774346,0.550873735902168,0.9279086923777145,0.7320347796784816,0.5678281966565604,0.6972272701841038,0.6921915200682885,0.9007252355725317,-0.34606547924138953,1,1.0
01/31/2019 21:40:00,1.2130188662035433,0.0,0.8756758960543167,-0.41359607136418886,-0.07272332956627225,0.567699293445276,1.0662869841137197,0.7320347796784816,0.5859853624829925,0.7119119919469914,0.7093009330115037,0.8814900380327066,-0.34606547924138953,1,1.0
01/31/2019 21:50:00,1.2114312549024324,0.0,0.8756758960543167,-0.4111663848668902,-0.1718236750434026,0.550873735902168,0.9952608915064866,0.7320347796784816,0.5678281966565604,0.7119119919469914,0.7093009330115037,0.8814900380327066,-0.3437842858022876,1,1.0
01/31/2019 22:00:00,1.1963497215407604,0.0,0.8756758960543167,-0.41967203558333327,0.21351534403078934,0.550873735902168,1.0613874429179466,0.7320347796784816,0.5678281966565604,0.6943851941507116,0.6912398877079595,0.8814900380327066,-0.35177182510690236,1,1.0
01/31/2019 22:10:00,1.2050808096979846,0.0,0.8756758960543167,-0.40873553305232685,-0.7649955982370756,0.567699293445276,0.9928118431996846,0.7320347796784816,0.5678281966565604,0.6901214769736871,0.6883894045722413,0.9007252355725317,-0.34150239144864175,1,1.0
01/31/2019 22:20:00,1.1963497215407604,0.0,0.8908399127528593,-0.4038753831795521,-0.7707116836203134,0.567699293445276,1.0711841176725432,0.7320347796784816,0.5678281966565604,0.6877547004437071,0.6845872890761918,0.9007252355725317,-0.33694123967821366,1,1.0
01/31/2019 22:30:00,1.199524944142985,0.0,0.8756758960543167,-0.40023027077497114,0.5151285496909938,0.567699293445276,1.1936429533778186,0.7320347796784816,0.5678281966565604,0.685385724274314,0.6826862669245009,0.9007252355725317,-0.3335214060346081,1,1.0
01/31/2019 22:40:00,1.2217515150470584,0.0,0.8756758960543167,-0.41481149727147126,-0.2289317797655439,0.550873735902168,1.0528165763897916,0.6447042690300043,0.5678281966565604,0.7185435499956485,0.7159546351295885,0.8814900380327066,-0.3472067705051071,1,1.0
01/31/2019 22:50:00,1.2217515150470584,0.0,0.8756758960543167,-0.3965851583703901,0.4525195872379914,0.567699293445276,1.0858792100590007,0.6447042690300043,0.5678281966565604,0.7161746093043103,0.7140535773815648,0.9007252355725317,-0.3301024546466818,1,1.0
01/31/2019 23:00:00,1.1963497215407604,0.0,0.8756758960543167,-0.41481149727147126,0.39814879462394626,0.567699293445276,1.209563693481588,0.6447042690300043,0.5678281966565604,0.7199651556612238,0.717854589391295,0.8814900380327066,-0.3472067705051071,1,1.0
01/31/2019 23:10:00,1.2130188662035433,0.0,0.8756758960543167,-0.3978009727167612,0.6737817942061004,0.550873735902168,1.1997670187269915,0.6447042690300043,0.5678281966565604,0.6877547004437071,0.6836356923121976,0.9007252355725317,-0.33124273576851776,1,1.0
01/31/2019 23:20:00,1.2042870040474292,0.0,0.8756758960543167,-0.40752049558413317,0.17940867211158895,0.567699293445276,1.1213934601810933,0.6447042690300043,0.5678281966565604,0.6844383892485533,0.681735738050489,0.9007252355725317,-0.3403619562608548,1,1.0
01/31/2019 23:30:00,1.2130188662035433,0.0,0.8756758960543167,-0.40752049558413317,-0.6221129272318945,0.567699293445276,1.0295493334021373,0.6447042690300043,0.5678281966565604,0.7071740750862622,0.7016956697257591,0.9007252355725317,-0.3403619562608548,1,1.0
01/31/2019 23:40:00,1.2138126718541002,0.0,0.8756758960543167,-0.39172500849761677,0.5410483904772868,0.567699293445276,1.1115967854264965,0.7101978596064411,0.5678281966565604,0.7057535692403923,0.7016956697257591,0.9007252355725317,-0.3255452240144012,1,1.0
01/31/2019 23:50:00,1.2130188662035433,0.0,0.8756758960543167,-0.4063062349941155,0.3330174656343904,0.567699293445276,1.0711841176725432,0.7101978596064411,0.5678281966565604,0.7190167208157575,0.7140535773815648,0.9007252355725317,-0.33922234833779097,1,1.0
02/01/2019 00:00:00,1.200317975794649,0.0,0.8756758960543167,-0.4221013336415446,-0.5018878325313271,0.550873735902168,1.0699607170830512,0.7101978596064411,0.5678281966565604,0.7081214455900778,0.7064493819858008,0.8814900380327066,-0.35405403063038254,1,1.0
02/01/2019 00:10:00,1.2130188662035433,0.0,0.8756758960543167,-0.4160261463005762,0.05992375743694917,0.550873735902168,1.0405694087462238,0.7101978596064411,0.5678281966565604,0.7119119919469914,0.7045472207514619,0.8814900380327066,-0.3483474305774411,1,1.0
02/01/2019 00:20:00,1.1701541096954016,0.0,0.8756758960543167,-0.41967203558333327,-0.5018878325313271,0.567699293445276,1.0160789256782092,0.7101978596064411,0.5678281966565604,0.6943851941507116,0.6912398877079595,0.8814900380327066,-0.35177182510690236,1,1.0
02/01/2019 00:30:00,1.1701541096954016,0.0,0.8756758960543167,-0.4233171479879143,-0.11918316607231372,0.550873735902168,1.0858792100590007,0.7101978596064411,0.5678281966565604,0.6986488758496812,0.6997946119777354,0.8814900380327066,-0.3551963759600227,1,1.0
02/01/2019 00:40:00,1.1876178466961382,0.0,0.8756758960543167,-0.4184569981151396,-0.3563967603448022,0.550873735902168,0.9475020418869077,0.7320347796784816,0.5678281966565604,0.6806489072332904,0.6760314969164355,0.8814900380327066,-0.3506305050588454,1,1.0
02/01/2019 00:50:00,1.1963497215407604,0.0,0.8756758960543167,-0.4172411837687699,0.3254591105296034,0.567699293445276,1.0185281344941408,0.7320347796784816,0.5859853624829925,0.6858577952747175,0.6826862669245009,0.9007252355725317,-0.3494885537699579,1,1.0
02/01/2019 01:00:00,1.1963497215407604,0.0,0.8756758960543167,-0.4111663848668902,-0.025910892057030094,0.567699293445276,1.1348638679050214,0.7320347796784816,0.5678281966565604,0.6811220425753465,0.6769830936804299,0.9007252355725317,-0.3437842858022876,1,1.0
02/01/2019 01:10:00,1.2130188662035433,0.0,0.8756758960543167,-0.4050904206477458,0.1871475589300281,0.550873735902168,1.0528165763897916,0.7320347796784816,0.5678281966565604,0.7029103933872926,0.7007462087417298,0.9007252355725317,-0.33808138040098673,1,1.0
02/01/2019 01:20:00,1.2130188662035433,0.0,0.8756758960543167,-0.40995134739869654,0.03121470167487434,0.550873735902168,1.0381203604394218,0.7320347796784816,0.5678281966565604,0.7043330633945205,0.6997946119777354,0.9007252355725317,-0.34264365411487185,1,1.0
02/01/2019 01:30:00,1.2042870040474292,0.0,0.8756758960543167,-0.4172411837687699,-0.036223766198890506,0.567699293445276,0.970769284874562,0.7320347796784816,0.5678281966565604,0.6910699472972104,0.6893399334462531,0.8814900380327066,-0.3494885537699579,1,1.0
02/01/2019 01:40:00,1.2042870040474292,0.0,0.8756758960543167,-0.4160261463005762,0.6037436696558813,0.550873735902168,1.0050577267702128,0.775691450182878,0.5678281966565604,0.7076483102480238,0.705498853111789,0.8814900380327066,-0.3483474305774411,1,1.0
02/01/2019 01:50:00,1.2130188662035433,0.0,0.8756758960543167,-0.42088629617335094,1.3218582068922753,0.550873735902168,1.1813981933712003,0.775691450182878,0.5678281966565604,0.6995951465337913,0.6959935999680033,0.8814900380327066,-0.35291251375079685,1,1.0
02/01/2019 02:00:00,1.2042870040474292,0.0,0.8756758960543167,-0.4050904206477458,0.3746305897907081,0.550873735902168,1.0613874429179466,0.775691450182878,0.5678281966565604,0.6905957121354487,0.6883894045722413,0.9007252355725317,-0.33808138040098673,1,1.0
02/01/2019 02:10:00,1.3082755950242853,0.0,0.8756758960543167,-0.42088629617335094,-0.507027062673296,0.550873735902168,0.9438283089175741,0.775691450182878,0.5678281966565604,0.6834910187447375,0.6798346803024654,0.8814900380327066,-0.35291251375079685,1,1.0
02/01/2019 02:20:00,1.2130188662035433,0.0,0.8756758960543167,-0.41359607136418886,-0.02331969780464759,0.567699293445276,1.0283248092487376,0.775691450182878,0.5678281966565604,0.6896472772899824,0.6864872789342331,0.9007252355725317,-0.34606547924138953,1,1.0
02/01/2019 02:30:00,1.1963497215407604,0.0,0.8756758960543167,-0.41359607136418886,-0.6971698334214018,0.550873735902168,0.9413791001016425,0.775691450182878,0.5678281966565604,0.6830167835829779,0.6788841514284535,0.9007252355725317,-0.34606547924138953,1,1.0
02/01/2019 02:40:00,1.2130188662035433,0.0,0.8756758960543167,-0.4026611225895345,0.03897079542225874,0.567699293445276,1.0454691104511267,0.8193567055071166,0.5859853624829925,0.7090688160938936,0.7073988073734975,0.9007252355725317,-0.3358019259559394,1,1.0
02/01/2019 02:50:00,1.1876178466961382,0.0,0.8756758960543167,-0.4160261463005762,-0.5044615377739465,0.567699293445276,0.9585234013040339,0.8193567055071166,0.5859853624829925,0.6830167835829779,0.6798346803024654,0.9007252355725317,-0.3483474305774411,1,1.0
02/01/2019 03:00:00,1.2154002831552126,0.0,0.8756758960543167,-0.4123806454569065,-0.8534039529736903,0.567699293445276,0.8936202504820636,0.8193567055071166,0.5678281966565604,0.7175961794918327,0.7150030027692594,0.9007252355725317,-0.34492428634783023,1,1.0
02/01/2019 03:10:00,1.2122258345518795,0.0,0.8756758960543167,-0.41967203558333327,-0.5383701889697476,0.550873735902168,0.9389287677218009,0.8193567055071166,0.5678281966565604,0.6868062655982408,0.6845872890761918,0.9007252355725317,-0.35177182510690236,1,1.0
02/01/2019 03:20:00,1.2130188662035433,0.0,0.8756758960543167,-0.4123806454569065,0.7286434074166079,0.550873735902168,1.1140459942424281,0.8193567055071166,0.5678281966565604,0.7109646214431756,0.7083504397338245,0.8814900380327066,-0.34492428634783023,1,1.0
02/01/2019 03:30:00,1.2130188662035433,0.0,0.8756758960543167,-0.4050904206477458,-0.7341774243142072,0.550873735902168,0.9034169252366603,0.8193567055071166,0.5678281966565604,0.6868062655982408,0.6845872890761918,0.9007252355725317,-0.33808138040098673,1,1.0
02/01/2019 03:40:00,1.1963497215407604,0.0,0.8756758960543167,-0.41967203558333327,0.5830059352935515,0.550873735902168,1.2377293541011056,0.7320347796784816,0.5678281966565604,0.6910699472972104,0.6883894045722413,0.8814900380327066,-0.35177182510690236,1,1.0
02/01/2019 03:50:00,1.2042870040474292,0.0,0.8756758960543167,-0.41359607136418886,0.6011612199083723,0.550873735902168,1.0295493334021373,0.7320347796784816,0.5678281966565604,0.6905957121354487,0.6874388756982294,0.8814900380327066,-0.34606547924138953,1,1.0
02/01/2019 04:00:00,1.2130188662035433,0.0,0.8908399127528593,-0.4050904206477458,-0.1718236750434026,0.567699293445276,0.9854642167518899,0.7320347796784816,0.5678281966565604,0.6863320304364792,0.680784105690162,0.9007252355725317,-0.33808138040098673,1,1.0
02/01/2019 04:10:00,1.2042870040474292,0.0,0.8756758960543167,-0.40873553305232685,-0.8873298110984527,0.550873735902168,1.0283248092487376,0.7320347796784816,0.5678281966565604,0.7052804338983363,0.7035977953637653,0.9007252355725317,-0.34150239144864175,1,1.0
02/01/2019 04:20:00,1.1701541096954016,0.0,0.8756758960543167,-0.42939155845070526,0.27367951216795683,0.550873735902168,1.0577137099486151,0.7320347796784816,0.5678281966565604,0.6763841257146153,0.6731799102944,0.9007252355725317,-0.360905200995036,1,1.0
02/01/2019 04:30:00,0.4382648938505963,0.0,0.37561284849747817,-0.9579425680921204,-0.48383578949022565,0.28174821658064536,0.0670235909988471,0.7320347796784816,0.3318187680304891,0.3737022476411181,0.37471519651530283,0.4969474214147332,-0.8674536204463081,1,1.0
02/01/2019 04:40:00,-0.05310108299068713,0.0,-0.12370606993238406,-1.3674160214596822,1.3755404402672444,-0.17201188823694094,-0.1264611768045317,0.7975283702549185,-0.10357078758909849,0.15486061916715435,0.15514398771953467,0.035904792334820704,-1.2741999486215387,1,1.0
02/01/2019 04:50:00,-0.09517280784716634,0.0,-0.19929403367963605,-1.4026532733545607,0.8748487081952256,-0.2895752207847808,-0.19871179356516697,0.7975283702549185,-0.2123520300450276,0.1273859166490087,0.12853038952251442,-0.02169295503629549,-1.309832262475879,1,1.0
02/01/2019 05:00:00,-0.10469847565383754,0.0,-0.21441083210296077,-1.4087288491346173,-0.10158752976976823,-0.32315834147312805,-0.20116100238109855,0.7975283702549185,-0.24860758015011278,0.12265016394963768,0.12662826388450624,-0.02169295503629549,-1.315986413106649,1,1.0
02/01/2019 05:10:00,-0.08644093300254418,0.0,-0.19929403367963605,-1.4099431097246342,-0.11858035939722622,-0.3399488831746378,-0.23055231071792814,0.7975283702549185,-0.2667332214462365,0.13638645086705686,0.1380356426663001,-0.02169295503629549,-1.3172167477434253,1,1.0
02/01/2019 05:20:00,-0.07056481999142503,0.0,-0.18418043462542474,-1.4135889990073918,-0.13174281380660974,-0.3567395522064803,-0.3970949790004089,0.7975283702549185,-0.28486092766792903,0.16575479457312842,0.16655136650132651,-0.02169295503629549,-1.3209116419004197,0,1.0
02/01/2019 05:30:00,-0.0919983592438346,0.0,-0.16906021618684125,-1.4135889990073918,-0.17894283033859487,-0.3567395522064803,-0.2268772936755548,0.7975283702549185,-0.28486092766792903,0.17522846413323065,0.17890710278083255,-0.040890710325017184,-1.3209116419004197,1,1.0
02/01/2019 05:40:00,-0.05310108299068713,0.0,-0.15394330744044388,-1.4038683108227545,-0.1382162861447363,-0.3567395522064803,-0.2893325197546331,0.6447042690300043,-0.2667332214462365,0.16528055941136674,0.16750189537533836,-0.02169295503629549,-1.311062767090094,0,1.0
02/01/2019 05:50:00,-0.05310108299068713,0.0,-0.15394330744044388,-1.4135889990073918,0.24761327144511622,-0.3567395522064803,-0.3138230028226476,0.6447042690300043,-0.2667332214462365,0.17049271143385764,0.17035348199737388,-0.02169295503629549,-1.3209116419004197,0,1.0
02/01/2019 06:00:00,-0.16582154881216699,0.0,-0.15394330744044388,-1.4293844860939082,-2.1919450605478277,-0.3567395522064803,-0.45587647211015586,0.6447042690300043,-0.28486092766792903,0.027439304142955385,0.026824262755564626,-0.02169295503629549,-1.3369323122952046,0,1.0
02/01/2019 06:10:00,-1.0691736606840025,0.0,-0.7883110162395082,-2.091590394114794,-3.011768062361878,-0.7594982560921371,-1.5175925231580274,0.6447042690300043,-0.6291140297942118,-0.8261371559943106,-0.8248463690928322,-0.6356449669881941,-2.028542604845868,0,0.0
02/01/2019 06:20:00,-1.2501606765199222,0.0,-1.1653480612698983,-2.368623209692902,0.5897377936468187,-1.2624138540030374,-1.281247162857801,0.6447042690300043,-1.1721504954253943,-1.160084318420922,-1.1603809970317394,-1.038119241461821,-2.330477491152198,0,0.0
02/01/2019 06:30:00,-1.3620873366908453,0.0,-1.2557733750967175,-2.4439570864772575,0.30956808851698125,-1.3629262543182241,-1.2861467040535763,0.6447042690300043,-1.2264203185077398,-1.308820813436957,-1.3067623368405763,-1.1147427121571327,-2.4139941040363855,0,0.0
02/01/2019 06:40:00,-1.370819198846961,0.0,-1.285909556669963,-2.4561078495982813,-0.22291471416597328,-1.4131716950626745,-1.3596207214036993,0.7320347796784816,-1.280681744226114,-1.3130839629651012,-1.3105644523366238,-1.1338963752196478,-2.42752321883617,0,0.0
02/01/2019 06:50:00,-1.3422421827384396,0.0,-1.285909556669963,-2.4597525735637737,-0.2544471166809506,-1.4466674671425306,-1.3841124885447555,0.7320347796784816,-1.3168531830298063,-1.2998202792189089,-1.2982070786258102,-1.153050038282167,-2.4315845902486073,0,0.0
02/01/2019 07:00:00,-1.3446243736890002,0.0,-1.2557733750967175,-2.4609679994710554,0.037102856347660494,-1.4634133158971312,-1.3253335635810903,0.7320347796784816,-1.3349390400933585,-1.289399806803871,-1.2858502744563207,-1.153050038282167,-2.4329392866675743,0,0.0
02/01/2019 07:10:00,-1.319222580182702,0.0,-1.2256338838312857,-2.445172512384539,0.00946119434248291,-1.4466674671425306,-1.3596207214036993,0.7320347796784816,-1.3168531830298063,-1.2676103916502723,-1.268740825916772,-1.1338963752196478,-2.4153466672445894,0,0.0
02/01/2019 07:20:00,-1.3358925115328846,0.0,-1.2105640830370334,-2.4597525735637737,-0.2641918800864479,-1.4634133158971312,-1.3437011048638396,0.7320347796784816,-1.3349390400933585,-1.2676103916502723,-1.2658897732397278,-1.153050038282167,-2.4315845902486073,0,0.0
02/01/2019 07:30:00,-1.319222580182702,0.0,-1.2105640830370334,-2.451247311286419,0.04104549972514586,-1.4634133158971312,-1.3547224642809679,0.7320347796784816,-1.3349390400933585,-1.269030897496143,-1.2668403021137395,-1.1338963752196478,-2.422109345963865,0,0.0
02/01/2019 07:40:00,-1.3358925115328846,0.0,-1.2105640830370334,-2.4548932005691766,0.10681376716689389,-1.4634133158971312,-1.3718666049742274,0.7101978596064411,-1.3349390400933585,-1.2889255716421104,-1.2877518661493357,-1.1338963752196478,-2.426170045289123,0,0.0
02/01/2019 07:50:00,-1.3279536683399265,0.0,-1.2105640830370334,-2.4597525735637737,-0.15052629236876527,-1.4634133158971312,-1.3437011048638396,0.7101978596064411,-1.3349390400933585,-1.2695045650090235,-1.2677902970427593,-1.153050038282167,-2.4315845902486073,0,0.0
02/01/2019 08:00:00,-1.3358925115328846,0.0,-1.2105640830370334,-2.4597525735637737,-0.03142895671685243,-1.4634133158971312,-1.4379944404587293,0.7101978596064411,-1.3349390400933585,-1.290820312649742,-1.2896528883010268,-1.1338963752196478,-2.4315845902486073,0,0.0
02/01/2019 08:10:00,-1.3358925115328846,0.0,-1.2105640830370334,-2.4633988512856195,0.1931736511152581,-1.4634133158971312,-1.3449257895263713,0.7101978596064411,-1.3349390400933585,-1.2803992725858229,-1.2772960841315382,-1.153050038282167,-2.435649173257819,0,0.0
02/01/2019 08:20:00,-1.3279536683399265,0.0,-1.2105640830370334,-2.4548932005691766,0.6203579468462878,-1.4634133158971312,-1.2861467040535763,0.7101978596064411,-1.3349390400933585,-1.2761361230576795,-1.2734939686354898,-1.153050038282167,-2.426170045289123,0,0.0
02/01/2019 08:30:00,-1.3112837496782517,0.0,-1.2105640830370334,-2.451247311286419,0.1177379104079135,-1.4634133158971312,-1.368192872004896,0.7101978596064411,-1.3349390400933585,-1.2803992725858229,-1.2791965723382368,-1.153050038282167,-2.422109345963865,0,0.0
02/01/2019 08:40:00,-1.3620873366908453,0.0,-1.2105640830370334,-2.4561078495982813,-0.015047114107767812,-1.4634133158971312,-1.4012567897471446,0.6228673489579638,-1.3349390400933585,-1.2666624889756313,-1.2639887510880368,-1.153050038282167,-2.42752321883617,0,0.0
02/01/2019 08:50:00,-1.3366855431845486,0.0,-1.2105640830370334,-2.457323275505563,-0.1341531942645542,-1.4634133158971312,-1.433096022826866,0.6228673489579638,-1.3349390400933585,-1.2751893202027442,-1.2734939686354898,-1.1338963752196478,-2.428877422132479,0,0.0
02/01/2019 09:00:00,-1.3358925115328846,0.0,-1.2105640830370334,-2.4597525735637737,-0.03686070465108264,-1.4634133158971312,-1.3461503136797712,0.6228673489579638,-1.3349390400933585,-1.285136657275728,-1.2829992217792765,-1.153050038282167,-2.4315845902486073,0,0.0
02/01/2019 09:10:00,-1.3271606366882625,0.0,-1.2105640830370334,-2.457323275505563,0.2259457987575311,-1.4634133158971312,-1.4147271974710751,0.6228673489579638,-1.3349390400933585,-1.28324138409727,-1.2810976300862604,-1.153050038282167,-2.428877422132479,0,0.0
02/01/2019 09:20:00,-0.8278558293425272,0.0,-0.9542603064312731,-2.1389776322525207,1.7023936719795556,-1.3461744210379698,-0.6750764076440786,0.6228673489579638,-1.280681744226114,-0.6063481924945862,-0.6014730803973494,-0.9039993632333205,-2.0796276936194413,0,0.0
02/01/2019 09:30:00,-0.25075957817457234,0.0,-0.24464133990356948,-1.6480939494423708,-1.7581061966034315,-0.8265887359206538,-0.29912919450922976,0.6228673489579638,-0.8101961630376813,-0.04077105282928591,-0.03686199051888825,-0.2903935836806224,-1.5609533073853945,0,0.0
02/01/2019 09:40:00,-0.06183294514680288,0.0,-0.15394330744044388,-1.431814172591207,0.4240342215523328,-0.507818011044806,-0.0921740189819229,0.7101978596064411,-0.4298410036067252,0.1771232051408621,0.17795767739313792,-0.0792840524323167,-1.3393984966343726,1,0.0
02/01/2019 09:50:00,-0.08247190474976404,0.0,-0.13882639869404648,-1.4050825714127715,0.011561567998402982,-0.4071054474460211,-0.1876905946571705,0.7101978596064411,-0.3392337217051707,0.17238745244148906,0.17415449400710606,-0.02169295503629549,-1.3122926081810657,1,1.0
02/01/2019 10:00:00,-0.05310108299068713,0.0,-0.12370606993238406,-1.4123735731001095,0.3474966732301684,-0.3903168156995063,-0.21218236179822467,0.7101978596064411,-0.302984504038488,0.153912184321686,0.154194562331838,-0.02169295503629549,-1.319679755624957,1,1.0
02/01/2019 10:10:00,-0.05310108299068713,0.0,-0.12370606993238406,-1.4135889990073918,0.6651131690624059,-0.3735281839529915,-0.20728522823940349,0.7101978596064411,-0.28486092766792903,0.15722959533654746,0.15989769997957634,-0.02169295503629549,-1.3209116419004197,1,1.0
02/01/2019 10:20:00,0.11042296984338625,0.0,-0.0783453042935547,-1.338255122223036,2.721596462502571,-0.3567395522064803,0.12335475172875014,0.7101978596064411,-0.2667332214462365,0.30264977915742763,0.3053279769694093,-0.0024951997475779076,-1.2447899092837813,1,1.0
02/01/2019 10:30:00,0.9637645263542922,0.0,0.5725163658483295,-0.7124999498088698,1.7096504827063899,0.0464039439457366,0.965869583169657,0.7101978596064411,0.02337601805723391,0.629015813392155,0.6285052667938357,0.5546092109373533,-0.6297651356063578,1,1.0
02/01/2019 10:40:00,1.0232999882115092,0.0,0.6785905662792632,-0.6031450239150938,1.2341127420417035,0.28174821658064536,0.6670702808633941,0.7101978596064411,0.2955212311055556,0.6531753045348523,0.6494167952331001,0.6891789744378011,-0.5252578608625569,1,1.0
02/01/2019 10:50:00,1.2042870040474292,0.0,0.9363388028790108,-0.36134829491460024,-2.956304206637886,0.5340481783590637,0.7944286577644427,0.7101978596064411,0.5496732334173933,0.653649504218559,0.6522683818551356,0.9584377672964534,-0.29709721318937465,1,1.0
02/01/2019 11:00:00,1.2471533085533553,0.0,0.8605118793557742,-0.39294082284398646,0.06706011966110269,0.5340481783590637,1.0283248092487376,0.7101978596064411,0.5496732334173933,0.7346487776044058,0.7311619224347974,0.9007252355725317,-0.32668511322697774,1,1.0
02/01/2019 11:10:00,1.2304833772031742,0.0,0.906007349466667,-0.3662088332264623,-0.20698053379055503,0.5845268882737117,1.0234263916168744,0.7101978596064411,0.5859853624829925,0.7161756736459609,0.7102503939955329,0.9392002567218128,-0.30164504831153316,1,1.0
