TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o,Prediction_RNNTransformer
07/19/2020 13:50:00,-0.5786007154943831,0.0,-0.5618874716777753,-0.7270815647444572,-0.27375582969749107,-0.7091750165141779,-0.8771333260486542,-0.053931231337972396,-0.7106299950748894,-0.34203352487661887,-0.33817829092002094,-0.501410448971568,-0.6437641184214763,0,0.0
07/19/2020 14:00:00,-0.5698688533382688,0.0,-0.5467874423615389,-0.7222214148716826,-0.09727451429851719,-0.6923980991583091,-0.8869300008032509,-0.053931231337972396,-0.7106299950748894,-0.3358751021700178,-0.3343751075339891,-0.4822303305733281,-0.6390964819875895,0,0.0
07/19/2020 14:10:00,-0.5873325776504988,0.0,-0.5618874716777753,-0.7027796500633204,-0.11716008255629434,-0.6923980991583091,-0.8722349084167911,-0.053931231337972396,-0.7106299950748894,-0.40645443531165426,-0.40376339496986513,-0.4630502121750882,-0.620441622263631,0,0.0
07/19/2020 14:20:00,-0.5778069098438275,0.0,-0.5467874423615389,-0.7307259002708623,-0.12611276306817834,-0.7091750165141779,-0.9052988261590421,-0.053931231337972396,-0.7287367767175137,-0.3396645841852827,-0.3391277163077156,-0.4822303305733281,-0.6472652043119048,0,0.0
07/19/2020 14:30:00,-0.5524058903364224,0.0,-0.516587273405987,-0.6796943266067307,-0.33258575563850096,-0.6923980991583091,-0.8134546993800839,0.055230476169317234,-0.7287367767175137,-0.38182290864660834,-0.3809508087825771,-0.44387009377684833,-0.598325474180654,0,0.0
07/19/2020 14:40:00,-0.7071973070154884,0.0,-0.5467874423615389,-0.7428766633918863,-2.7241951465686585,-0.6923980991583091,-1.2898193134589977,0.055230476169317234,-0.7287367767175137,-0.7569794285182526,-0.7573591038086481,-0.44387009377684833,-0.6589452026590819,0,0.0
07/19/2020 14:50:00,-1.5684773006871473,0.0,-1.240703684625538,-1.5484593232941442,0.1494342018691855,-1.1116015155608399,-1.8114946919054689,0.055230476169317234,-1.0636108492607033,-1.5503986599194548,-1.5500960911563195,-1.1722015328745423,-1.4583857960871025,0,0.0
07/19/2020 15:00:00,-1.5510135763749158,0.0,-1.4214903248968698,-1.6092123620210879,-0.49298677280631087,-1.4969051407366611,-1.6878102084828814,0.055230476169317234,-1.4796038707290597,-1.4812409324433968,-1.4797578087914238,-1.3445382397408527,-1.52082344678406,0,0.0
07/19/2020 15:10:00,-1.5946725191888076,0.0,-1.4817323491983043,-1.64566465138416,0.966029070978661,-1.5471351745108082,-1.5322876155444871,0.055230476169317234,-1.5157607173920864,-1.5243466274085382,-1.5244324878883209,-1.4019706051225418,-1.5584420965973897,0,0.0
07/19/2020 15:20:00,-1.602610969038066,0.0,-1.4967886905776544,-1.6651060277534342,0.397150228582862,-1.580619232200022,-1.6376021500473712,0.055230476169317234,-1.5519132965422753,-1.5262408362453443,-1.5244324878883209,-1.4211132812696783,-1.5785537269496441,0,0.0
07/19/2020 15:30:00,-1.585940657032692,0.0,-1.466672698126762,-1.6468796888523538,-0.09843668720509428,-1.580619232200022,-1.679238057881687,-0.03210289608577426,-1.5699906185801522,-1.534767667472457,-1.5339371714907826,-1.4019706051225418,-1.5596980379834908,0,0.0
07/19/2020 15:40:00,-1.602610969038066,0.0,-1.466672698126762,-1.68333120133725,-0.32600904172663886,-1.5973612610446326,-1.7282228762368372,-0.03210289608577426,-1.5699906185801522,-1.5309782209352492,-1.5301350915910679,-1.4211132812696783,-1.5974378633517892,0,0.0
07/19/2020 15:50:00,-1.585940657032692,0.0,-1.4516130470552195,-1.6638906018461526,0.47225001105434744,-1.5973612610446326,-1.4575877899679204,-0.03210289608577426,-1.5699906185801522,-1.50824139979978,-1.506371976529768,-1.4019706051225418,-1.5772954114304223,0,0.0
07/19/2020 16:00:00,-1.585940657032692,0.0,-1.4817323491983043,-1.6821165523081443,-0.053707416422810926,-1.6475795804281335,-1.691483941452213,-0.03210289608577426,-1.6422832496654294,-1.5115566466532822,-1.5111251548448195,-1.4211132812696783,-1.5961783715169167,0,0.0
07/19/2020 16:10:00,-1.6200743126951052,0.0,-1.5269046830285529,-1.7064176901111043,0.8033815622992012,-1.614101379934241,-1.5910678245811922,-0.03210289608577426,-1.5880638107668956,-1.510135608636586,-1.5073230393487722,-1.4785366836414526,-1.6214018745632581,0,0.0
07/19/2020 16:20:00,-1.5946725191888076,0.0,-1.4817323491983043,-1.6663202883434511,-0.08026447774211397,-1.580619232200022,-1.6633184413418274,-0.03210289608577426,-1.5519132965422753,-1.5115566466532822,-1.5101740564294828,-1.4211132812696783,-1.5798109677169598,0,0.0
07/19/2020 16:30:00,-1.6113424505389893,0.0,-1.4967886905776544,-1.686977090620007,0.3987941955002261,-1.580619232200022,-1.717200232746669,-0.01026597601373365,-1.5519132965422753,-1.53192555596101,-1.5301350915910679,-1.440255812852139,-1.6012191476495548,0,0.0
07/19/2020 16:40:00,-1.5772087821880698,0.0,-1.466672698126762,-1.6736112900307893,-0.2615146511892751,-1.614101379934241,-1.7269970680103954,-0.01026597601373365,-1.6061368652919388,-1.4982940627267962,-1.4959161945119694,-1.4211132812696783,-1.5873628132082143,0,0.0
07/19/2020 16:50:00,-1.585940657032692,0.0,-1.4516130470552195,-1.6638906018461526,-0.26927102701746136,-1.614101379934241,-1.6645431260043568,-0.01026597601373365,-1.6061368652919388,-1.5243466274085382,-1.522530896195305,-1.4019706051225418,-1.5772954114304223,0,0.0
07/19/2020 17:00:00,-1.5772087821880698,0.0,-1.466672698126762,-1.6638906018461526,-0.44279105815108893,-1.6308413714935202,-1.6780135337282849,-0.01026597601373365,-1.6242100574786822,-1.5300302827825523,-1.5291845627170562,-1.4211132812696783,-1.5772954114304223,0,0.0
07/19/2020 17:10:00,-1.5946725191888076,0.0,-1.466672698126762,-1.676040976528088,-0.274943954037903,-1.6475795804281335,-1.6694413831270902,-0.01026597601373365,-1.6422832496654294,-1.5409250258374065,-1.5377398209318223,-1.4211132812696783,-1.589880480569486,0,0.0
07/19/2020 17:20:00,-1.6010229643932556,0.0,-1.4817323491983043,-1.7052022642038227,0.39067647416394957,-1.6643176620324178,-1.6535230506602705,-0.01026597601373365,-1.6422832496654294,-1.521504551375146,-1.5215809012662853,-1.440255812852139,-1.6201390532565187,0,0.0
07/19/2020 17:30:00,-1.5684773006871473,0.0,-1.4365533959836772,-1.6602454894415715,0.6701748269836724,-1.6308413714935202,-1.6008657834088285,0.055230476169317234,-1.6242100574786822,-1.4897672314996833,-1.4883119991162075,-1.4019706051225418,-1.573522461713044,0,0.0
07/19/2020 17:40:00,-1.585940657032692,0.0,-1.466672698126762,-1.679685700493581,0.49066339960353916,-1.6475795804281335,-1.580046465164066,0.055230476169317234,-1.6242100574786822,-1.5262408362453443,-1.5244324878883209,-1.440255812852139,-1.593658173978613,0,0.0
07/19/2020 17:50:00,-1.602610969038066,0.0,-1.466672698126762,-1.6578150260660962,-0.7361573494674305,-1.6475795804281335,-1.7612855099060463,0.055230476169317234,-1.6422832496654294,-1.5688728636976064,-1.5681566025148723,-1.4211132812696783,-1.5710074181884894,0,0.0
07/19/2020 18:00:00,-1.5772087821880698,0.0,-1.466672698126762,-1.676040976528088,-0.5416070661792118,-1.6643176620324178,-1.6547462907406305,0.055230476169317234,-1.6603563041904685,-1.5248197982286482,-1.5234814250693167,-1.440255812852139,-1.589880480569486,0,0.0
07/19/2020 18:10:00,-1.585940657032692,0.0,-1.466672698126762,-1.6699650123089436,-0.04260245938735327,-1.6475795804281335,-1.6351529412314396,0.055230476169317234,-1.6422832496654294,-1.528136109423802,-1.5263329760950206,-1.4211132812696783,-1.5835854918534573,0,0.0
07/19/2020 18:20:00,-1.5772087821880698,0.0,-1.4516130470552195,-1.6578150260660962,-0.19703774966167448,-1.6308413714935202,-1.718424917409201,0.055230476169317234,-1.6242100574786822,-1.5205571808713303,-1.5196793095732695,-1.4019706051225418,-1.5710074181884894,0,0.0
07/19/2020 18:30:00,-1.5938791068819511,0.0,-1.4817323491983043,-1.6857616647127254,0.09014786918961969,-1.6475795804281335,-1.7025053008693414,0.03339927931050494,-1.6422832496654294,-1.5309782209352492,-1.5301350915910679,-1.4211132812696783,-1.5999584527131898,0,0.0
07/19/2020 18:40:00,-1.585940657032692,0.0,-1.466672698126762,-1.6821165523081443,0.4317214875839042,-1.6643176620324178,-1.6180088005381779,0.03339927931050494,-1.6422832496654294,-1.504925088604627,-1.5044714527267355,-1.440255812852139,-1.5961783715169167,0,0.0
07/19/2020 18:50:00,-1.5684773006871473,0.0,-1.4516130470552195,-1.661460138470677,0.005854227120054874,-1.6475795804281335,-1.6314803318260183,0.03339927931050494,-1.6422832496654294,-1.4859777494844204,-1.4864109413681839,-1.4211132812696783,-1.5747795778962121,0,0.0
07/19/2020 19:00:00,-1.585940657032692,0.0,-1.466672698126762,-1.6675357142507328,0.06399559382200484,-1.6308413714935202,-1.6155595917222463,0.03339927931050494,-1.6242100574786822,-1.5409250258374065,-1.538690349805834,-1.4019706051225418,-1.5810695469038836,0,0.0
07/19/2020 19:10:00,-1.585940657032692,0.0,-1.4817323491983043,-1.6687507517189266,0.7388355509749537,-1.6308413714935202,-1.6302545235995765,0.03339927931050494,-1.6242100574786822,-1.534767135301632,-1.5329866782131034,-1.4211132812696783,-1.5823278557563552,0,0.0
07/19/2020 19:20:00,-1.6113424505389893,0.0,-1.466672698126762,-1.695482352897362,-0.6674105908313589,-1.6475795804281335,-1.784553876457613,0.03339927931050494,-1.6422832496654294,-1.556557082626056,-1.554849269471371,-1.4211132812696783,-1.6100449055036388,0,0.0
07/19/2020 19:30:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6675357142507328,-0.06917672763560155,-1.6475795804281335,-1.6731151160964217,-0.053931231337972396,-1.6422832496654294,-1.5068198296122584,-1.5035209594490564,-1.4211132812696783,-1.5810695469038836,0,0.0
07/19/2020 19:40:00,-1.585940657032692,0.0,-1.466672698126762,-1.661460138470677,-0.6721881933844357,-1.6308413714935202,-1.7220986503785323,-0.053931231337972396,-1.6242100574786822,-1.53192555596101,-1.5301350915910679,-1.4019706051225418,-1.5747795778962121,0,0.0
07/19/2020 19:50:00,-1.585940657032692,0.0,-1.4817323491983043,-1.6845462388054435,-0.15761103380605104,-1.6475795804281335,-1.68413759907746,-0.053931231337972396,-1.6422832496654294,-1.495925122035459,-1.4940157063052708,-1.440255812852139,-1.5986978903609548,0,0.0
07/19/2020 20:00:00,-1.5946725191888076,0.0,-1.4817323491983043,-1.6857616647127254,-0.03795404984184676,-1.6308413714935202,-1.7135264997773378,-0.053931231337972396,-1.6242100574786822,-1.5181887723508185,-1.5158772296735548,-1.440255812852139,-1.5999584527131898,0,0.0
07/19/2020 20:10:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6602454894415715,0.4381004628531528,-1.6475795804281335,-1.6400513588633028,-0.053931231337972396,-1.6422832496654294,-1.4954514190445236,-1.4940157063052708,-1.4211132812696783,-1.573522461713044,0,0.0
07/19/2020 20:20:00,-1.585940657032692,0.0,-1.4967886905776544,-1.6857616647127254,-0.5098591539310721,-1.6475795804281335,-1.7220986503785323,-0.053931231337972396,-1.6422832496654294,-1.5300302827825523,-1.5301350915910679,-1.440255812852139,-1.5999584527131898,0,0.0
07/19/2020 20:30:00,-1.575621170886958,0.0,-1.466672698126762,-1.6663202883434511,0.4857481416188043,-1.6308413714935202,-1.571474475072001,-0.03210289608577426,-1.6422832496654294,-1.5020829770931787,-1.4997183100080178,-1.4211132812696783,-1.5798109677169598,0,0.0
07/19/2020 20:40:00,-1.5684773006871473,0.0,-1.466672698126762,-1.649309375349653,-0.17822831966568414,-1.6308413714935202,-1.6351529412314396,-0.03210289608577426,-1.6242100574786822,-1.5286092447658561,-1.5282345677880356,-1.4019706051225418,-1.5622099126956615,0,0.0
07/19/2020 20:50:00,-1.5772087821880698,0.0,-1.4967886905776544,-1.6736112900307893,-0.2107251564446411,-1.6475795804281335,-1.6473988248019678,-0.03210289608577426,-1.6422832496654294,-1.4978203952139157,-1.4949656656379577,-1.440255812852139,-1.5873628132082143,0,0.0
07/19/2020 21:00:00,-1.5692707256825102,0.0,-1.466672698126762,-1.6517402271642165,0.7610539274699728,-1.614101379934241,-1.5445346226789254,-0.03210289608577426,-1.5880638107668956,-1.4907146020035,-1.4902135908092224,-1.4019706051225418,-1.56472351737537,0,0.0
07/19/2020 21:10:00,-1.585940657032692,0.0,-1.466672698126762,-1.6651060277534342,0.17594810482569245,-1.580619232200022,-1.703729825022741,-0.03210289608577426,-1.5519132965422753,-1.5134513876609135,-1.5111251548448195,-1.4019706051225418,-1.5785537269496441,0,0.0
07/19/2020 21:20:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6432349648868614,-0.10886154742557977,-1.580619232200022,-1.6718905919430218,-0.03210289608577426,-1.5519132965422753,-1.4907146020035,-1.4883119991162075,-1.4019706051225418,-1.5559310085913762,0,0.0
07/19/2020 21:30:00,-1.5772087821880698,0.0,-1.4817323491983043,-1.6566003770369913,-0.6055246014753228,-1.580619232200022,-1.790675534169834,0.07705881142151552,-1.5519132965422753,-1.5205571808713303,-1.5206303723922725,-1.4019706051225418,-1.5697506966348271,0,0.0
07/19/2020 21:40:00,-1.585940657032692,0.0,-1.466672698126762,-1.676040976528088,-0.21104362567073717,-1.580619232200022,-1.7416919998877256,0.07705881142151552,-1.5699906185801522,-1.5181887723508185,-1.5149272347445342,-1.4211132812696783,-1.589880480569486,0,0.0
07/19/2020 21:50:00,-1.6113424505389893,0.0,-1.4817323491983043,-1.6979120393946607,-0.6623229814762577,-1.5973612610446326,-1.7625100340594484,0.07705881142151552,-1.5699906185801522,-1.5390308170006004,-1.538690349805834,-1.4211132812696783,-1.6125673421762992,0,0.0
07/19/2020 22:00:00,-1.5684773006871473,0.0,-1.4516130470552195,-1.6480939494423708,-0.3359086674927394,-1.5973612610446326,-1.6645431260043568,0.07705881142151552,-1.5699906185801522,-1.5039777181008112,-1.5025698610337206,-1.4019706051225418,-1.5609533073853945,0,0.0
07/19/2020 22:10:00,-1.5684773006871473,0.0,-1.4365533959836772,-1.6444492254768783,-0.22628896472629367,-1.580619232200022,-1.6780135337282849,0.07705881142151552,-1.5699906185801522,-1.4935566780368923,-1.4940157063052708,-1.4019706051225418,-1.5571858848904652,0,0.0
07/19/2020 22:20:00,-1.585940657032692,0.0,-1.466672698126762,-1.6590304519733778,0.04013296832883583,-1.580619232200022,-1.5996399751823867,0.07705881142151552,-1.5519132965422753,-1.5096619056456506,-1.5073230393487722,-1.4019706051225418,-1.5722650751155065,0,0.0
07/19/2020 22:30:00,-1.585940657032692,0.0,-1.4817323491983043,-1.6663202883434511,0.498772658515744,-1.5973612610446326,-1.5935170333971238,0.055230476169317234,-1.5699906185801522,-1.4817151676051574,-1.4816583325944563,-1.4211132812696783,-1.5798109677169598,0,0.0
07/19/2020 22:40:00,-1.5684773006871473,0.0,-1.4817323491983043,-1.6578150260660962,0.013601858443367585,-1.5973612610446326,-1.6400513588633028,0.055230476169317234,-1.5699906185801522,-1.4869251199882363,-1.4845104531614841,-1.4211132812696783,-1.5710074181884894,0,0.0
07/19/2020 22:50:00,-1.5946725191888076,0.0,-1.466672698126762,-1.676040976528088,-0.2564270418341739,-1.5973612610446326,-1.6535230506602705,0.055230476169317234,-1.5699906185801522,-1.5162934991723607,-1.5149272347445342,-1.4211132812696783,-1.589880480569486,0,0.0
07/19/2020 23:00:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6529544877542335,0.8676175668214083,-1.5973612610446326,-1.5175925231580274,0.055230476169317234,-1.5699906185801522,-1.4869251199882363,-1.4854604480905047,-1.4019706051225418,-1.5659793115874179,0,0.0
07/19/2020 23:10:00,-1.5946725191888076,0.0,-1.4817323491983043,-1.6723958641235075,0.5517400991370006,-1.5973612610446326,-1.5616789238813145,0.055230476169317234,-1.5699906185801522,-1.5125040171570978,-1.5111251548448195,-1.4211132812696783,-1.5861035739783902,0,0.0
07/19/2020 23:20:00,-1.585940657032692,0.0,-1.4967886905776544,-1.6857616647127254,0.33283665183993627,-1.5973612610446326,-1.5837214822064394,0.055230476169317234,-1.5699906185801522,-1.4850304144586597,-1.4845104531614841,-1.440255812852139,-1.5999584527131898,0,0.0
07/19/2020 23:30:00,-1.5684773006871473,0.0,-1.4817323491983043,-1.649309375349653,-0.03420068268288717,-1.5973612610446326,-1.6388266742007709,0.011562359238464482,-1.5699906185801522,-1.4897672314996833,-1.4892625279902194,-1.4211132812696783,-1.5622099126956615,0,0.0
07/19/2020 23:40:00,-1.5946725191888076,0.0,-1.4817323491983043,-1.6711804382162259,-0.11759900028508717,-1.5973612610446326,-1.6376021500473712,0.011562359238464482,-1.5699906185801522,-1.5181887723508185,-1.5168277585475667,-1.4211132812696783,-1.5848444668740003,0,0.0
07/19/2020 23:50:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6480939494423708,0.694502321639485,-1.580619232200022,-1.512694266035294,0.011562359238464482,-1.5699906185801522,-1.4878730226628782,-1.4883119991162075,-1.4019706051225418,-1.5609533073853945,0,0.0
07/20/2020 00:00:00,-1.602610969038066,0.0,-1.4967886905776544,-1.68333120133725,-0.20602484403146498,-1.5973612610446326,-1.696382359084076,0.011562359238464482,-1.5699906185801522,-1.5233987247338971,-1.5215809012662853,-1.440255812852139,-1.5974378633517892,0,0.0
07/20/2020 00:10:00,-1.5684773006871473,0.0,-1.466672698126762,-1.637159389106805,-0.255600827163456,-1.5973612610446326,-1.6473988248019678,0.011562359238464482,-1.5699906185801522,-1.5338202969686414,-1.5339371714907826,-1.3828279289754093,-1.5496541762947555,0,0.0
07/20/2020 00:20:00,-1.5684773006871473,0.0,-1.466672698126762,-1.654169525222427,-0.45328446400658556,-1.5973612610446326,-1.7025053008693414,0.011562359238464482,-1.5699906185801522,-1.4940309131986529,-1.4930646434862667,-1.4019706051225418,-1.5672360405875756,0,0.0
07/20/2020 00:30:00,-1.5946725191888076,0.0,-1.466672698126762,-1.661460138470677,0.026669533703103324,-1.580619232200022,-1.6057640405315619,0.14256098681779455,-1.5699906185801522,-1.5106092761494663,-1.5092235631518036,-1.4019706051225418,-1.5747795778962121,0,0.0
07/20/2020 00:40:00,-1.5946725191888076,0.0,-1.4817323491983043,-1.6857616647127254,-0.43793588337729356,-1.5973612610446326,-1.7416919998877256,0.14256098681779455,-1.5699906185801522,-1.510135608636586,-1.5073230393487722,-1.4211132812696783,-1.5999584527131898,0,0.0
07/20/2020 00:50:00,-1.5772087821880698,0.0,-1.466672698126762,-1.6480939494423708,-0.33053700276944864,-1.580619232200022,-1.691483941452213,0.14256098681779455,-1.5699906185801522,-1.5314513562773042,-1.5301350915910679,-1.3828279289754093,-1.5609533073853945,0,0.0
07/20/2020 01:00:00,-1.5684773006871473,0.0,-1.4817323491983043,-1.662675175938871,-0.3173488790070321,-1.5973612610446326,-1.6865856843294817,0.14256098681779455,-1.5699906185801522,-1.4888198609958676,-1.4873620397835197,-1.4211132812696783,-1.576037227746115,0,0.0
07/20/2020 01:10:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6529544877542335,0.15250747221315689,-1.580619232200022,-1.6155595917222463,0.14256098681779455,-1.5699906185801522,-1.4930830105240118,-1.4902135908092224,-1.4019706051225418,-1.5659793115874179,0,0.0
07/20/2020 01:20:00,-1.5772087821880698,0.0,-1.466672698126762,-1.6578150260660962,-0.40545625352729786,-1.5973612610446326,-1.7331200097956607,0.14256098681779455,-1.5699906185801522,-1.5309782209352492,-1.5310861544100711,-1.4019706051225418,-1.5710074181884894,0,0.0
07/20/2020 01:30:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6566003770369913,-0.05572175543394073,-1.5973612610446326,-1.6988315679000077,-0.03210289608577426,-1.5699906185801522,-1.4907146020035,-1.4902135908092224,-1.4019706051225418,-1.5697506966348271,0,0.0
07/20/2020 01:40:00,-1.585940657032692,0.0,-1.466672698126762,-1.6590304519733778,0.3521969856433445,-1.580619232200022,-1.6559709754031624,-0.03210289608577426,-1.5519132965422753,-1.5200829457095697,-1.5196793095732695,-1.4019706051225418,-1.5722650751155065,0,0.0
07/20/2020 01:50:00,-1.5684773006871473,0.0,-1.466672698126762,-1.6347293141704184,0.12358290671791962,-1.580619232200022,-1.6498480336178993,-0.03210289608577426,-1.5519132965422753,-1.50871457061989,-1.5073230393487722,-1.3828279289754093,-1.5471445201427152,0,0.0
07/20/2020 02:00:00,-1.5946725191888076,0.0,-1.4967886905776544,-1.6711804382162259,-0.09909111466704953,-1.580619232200022,-1.6498480336178993,-0.03210289608577426,-1.5519132965422753,-1.5238724277248326,-1.5215809012662853,-1.4211132812696783,-1.5848444668740003,0,0.0
07/20/2020 02:10:00,-1.0866373976847403,0.0,-1.1804178620641506,-1.2653517088141564,1.2123332832754934,-1.4466674671425306,-1.0828639774225612,-0.03210289608577426,-1.5157607173920864,-0.726190011317432,-0.7240907356035625,-1.0764332175619544,-1.1715684548008078,0,0.0
07/20/2020 02:20:00,-0.4230154931647615,0.0,-0.6071843602573712,-0.7100706517506584,1.0433327507606038,-1.0277942182936668,-0.5060845305456663,-0.03210289608577426,-1.154077303238647,-0.22029643287531622,-0.21936271561352144,-0.597295717107097,-0.6274343736914861,0,0.0
07/20/2020 02:30:00,-0.3976129256595718,0.0,-0.4108565087011172,-0.5776288486439407,-0.44470187350768137,-0.6756229644271026,-0.7167123154783944,-0.053931231337972396,-0.6925190835811393,-0.1217703262151327,-0.11765548536025645,-0.3671384887038345,-0.5009929040799054,0,0.0
07/20/2020 02:40:00,-0.2594914403306881,0.0,-0.3202022744979507,-0.439112246635342,0.2958203164422573,-0.5246028228813272,-0.5562913049081369,-0.053931231337972396,-0.5657360953630509,-0.029402642261552224,-0.031157749384832713,-0.2520178784638047,-0.3700459849244859,0,0.0
07/20/2020 02:50:00,-0.30235619683883125,0.0,-0.335312453536897,-0.43546674579167366,0.09419375414084055,-0.4742504246570911,-0.6248683492085682,-0.053931231337972396,-0.4932734520728314,-0.07535044873814074,-0.07203031298568234,-0.23282894162032597,-0.36661722195985447,0,0.0
07/20/2020 03:00:00,-0.311088058994947,0.0,-0.3504226325758433,-0.44640247144450407,-0.03755800839503211,-0.45746370286557486,-0.7118140583556632,-0.053931231337972396,-0.4932734520728314,-0.1051919632643213,-0.10529864559443526,-0.23282894162032597,-0.37690544972314954,0,0.0
07/20/2020 03:10:00,-0.30235619683883125,0.0,-0.3504226325758433,-0.45004836072726107,0.1293937712508051,-0.4742504246570911,-0.5942536402822511,-0.053931231337972396,-0.4932734520728314,-0.09003410615937767,-0.08723977166718887,-0.23282894162032597,-0.3803372495956979,0,0.0
07/20/2020 03:20:00,-0.311088058994947,0.0,-0.3504226325758433,-0.4451882108544864,0.16265673948952447,-0.45746370286557486,-0.7069156407238001,-0.053931231337972396,-0.4932734520728314,-0.08008730125721934,-0.07773345063342069,-0.23282894162032597,-0.3757626893473083,0,0.0
07/20/2020 03:30:00,-0.311088058994947,0.0,-0.3504226325758433,-0.45004836072726107,-0.1633959469051017,-0.4742504246570911,-0.7436544149992925,0.07705881142151552,-0.4932734520728314,-0.10850721011782252,-0.10719970334245893,-0.23282894162032597,-0.3803372495956979,0,0.0
07/20/2020 03:40:00,-0.32855179599568346,0.0,-0.3504226325758433,-0.45855362300461683,0.4136008989077756,-0.4742504246570911,-0.7705953909562783,0.07705881142151552,-0.4932734520728314,-0.11987558520750126,-0.1186060142342683,-0.2520178784638047,-0.38834654539717806,0,0.0
07/20/2020 03:50:00,-0.32855179599568346,0.0,-0.3504226325758433,-0.4670592737210599,0.7133030071305858,-0.49103523649361236,-0.7142631066624628,0.07705881142151552,-0.5113886310794191,-0.10045404640359006,-0.09864497907268306,-0.2520178784638047,-0.39636107082422833,0,0.0
07/20/2020 04:00:00,-0.311088058994947,0.0,-0.335312453536897,-0.4536934731318421,0.07004735536028382,-0.4742504246570911,-0.7216107331102576,0.07705881142151552,-0.5113886310794191,-0.10045404640359006,-0.09864497907268306,-0.23282894162032597,-0.3837692099759158,0,0.0
07/20/2020 04:10:00,-0.32855179599568346,0.0,-0.335312453536897,-0.4549077337218584,0.013326265499265725,-0.4742504246570911,-0.7767170486685014,0.07705881142151552,-0.5113886310794191,-0.12887501960584385,-0.12525968075601848,-0.23282894162032597,-0.38491266343103475,0,0.0
07/20/2020 04:20:00,-0.1904295366679083,0.0,-0.28998191642005183,-0.4063062349941155,0.7784515430491029,-0.45746370286557486,-0.4289354961531701,0.07705881142151552,-0.5113886310794191,0.08665026219491105,0.09145994141771416,-0.23282894162032597,-0.33922234833779097,0,0.0
07/20/2020 04:30:00,0.1969470625091195,0.0,0.012396526429530019,-0.0490786158807016,1.605281996160538,-0.27278264179793976,-0.04074127588388073,0.03339927931050494,-0.3664337472325288,0.25054354997423806,0.2530480345867678,0.05510702912850173,-0.008109622285460789,1,0.0
07/20/2020 04:40:00,0.30014186052392816,0.0,0.14855638046629285,0.09429813600067048,-0.2559277588136238,-0.07121770589465362,-0.13380864274319676,0.03339927931050494,-0.1307855429188264,0.4480699629783098,0.44980772508523237,0.2279511580078358,0.12253675457902194,1,1.0
07/20/2020 04:50:00,0.38031626929560003,0.0,0.20909131252638094,0.17327673675051858,0.5358490771243624,0.012795484521105936,-0.04318920062677262,0.03339927931050494,-0.058253518129583924,0.5797549597014763,0.5800296112835412,0.28557984221963195,0.19397381535964112,1,1.0
07/20/2020 05:00:00,0.33507009583578906,0.0,0.16369005831977854,0.1599113246003895,-0.5666575339319908,0.0464039439457366,-0.15585248514136132,0.03339927931050494,-0.021983375883829103,0.5314381770554947,0.5325033811609414,0.28557984221963195,0.1819107004070708,1,1.0
07/20/2020 05:10:00,0.30014186052392816,0.0,0.11829564414369993,0.13075003692465537,0.04522932218881057,0.0464039439457366,-0.0946230672887248,0.03339927931050494,-0.021983375883829103,0.5077551207139721,0.5096896914873382,0.266370955450856,0.1555540684377804,1,1.0
07/20/2020 05:20:00,0.3088744966789354,0.0,0.11829564414369993,0.12102934874001728,-1.147519450901651,0.0295996505682567,-0.22810310190199656,0.03339927931050494,-0.0401174145439241,0.5271744953565252,0.5287012656648941,0.2471599002119361,0.14675704906365908,1,1.0
07/20/2020 05:30:00,0.3263382336796733,0.0,0.13342601230499954,0.13318011186104134,-0.38133552409977406,0.012795484521105936,-0.1583004098842532,0.14256098681779455,-0.0401174145439241,0.5494392100135361,0.5477117719524655,0.2471599002119361,0.1577523556498714,1,1.0
07/20/2020 05:40:00,0.3263382336796733,0.0,0.14855638046629285,0.14411467219660704,-0.21237786786687876,0.0295996505682567,-0.13993158452846202,0.14256098681779455,-0.0401174145439241,0.5281229302019935,0.5306012199266006,0.266370955450856,0.1676395978814788,1,1.0
07/20/2020 05:50:00,0.3176063715235576,0.0,0.14855638046629285,0.13196429751467165,-0.828198622860292,0.0295996505682567,-0.192588851779904,0.14256098681779455,-0.0401174145439241,0.5177008257964228,0.5182454836470946,0.266370955450856,0.15665255322095187,1,1.0
07/20/2020 06:00:00,0.3128435249317156,0.0,0.14855638046629285,0.13075003692465537,0.19071164987046194,0.0295996505682567,-0.1105415602646721,0.14256098681779455,-0.0401174145439241,0.5248066190068397,0.5239486568911677,0.266370955450856,0.1555540684377804,1,1.0
07/20/2020 06:10:00,0.3088744966789354,0.0,0.14855638046629285,0.13318011186104134,-0.41226540202046574,0.0295996505682567,-0.12523777621504192,0.14256098681779455,-0.0401174145439241,0.5191234958036509,0.5182454836470946,0.266370955450856,0.1577523556498714,1,1.0
07/20/2020 06:20:00,0.3176063715235576,0.0,0.14855638046629285,0.12588949861279197,-0.7527112613660797,0.0295996505682567,-0.1901409270370121,0.14256098681779455,-0.0401174145439241,0.5257539895106553,0.5277496689008978,0.266370955450856,0.15115608715714654,1,1.0
